JCR_Position,Name,JCR Year,Abbr Name,Publisher,ISSN,EISSN,Total Cites,Total Articles,Citable Items,Cited Half-Life,Citing Half-Life,JIF,JIF5Years,JIF_NoSelfCite,JCI,Area,Rank,Normalized Journal,Journal_Abbreviation,SJR_Score,SJR_Quartile,H_Index,SJR_Categories,SJR_Areas,JIF_2024,Quartile_2024,WoS_Index,WoS_Categories,SJR_Year,SJR_Score_2023,SJR_Quartile_2023
,Brazilian Journal Of Veterinary Pathology,,,,1983-0246,,,,,,,,,,,,,brazilian journal of veterinary pathology,Braz. J. Vet. Pathol.,0.167,Q4,16.0,Veterinary (miscellaneous) (Q4),Veterinary,,,,,2025.0,0.185,Q3
,Brazilian Journal Of Veterinary Research And Animal Science,,,,1678-4456,,,,,,,,,,,,,brazilian journal of veterinary research and animal science,Braz. J. Vet. Res. Anim. Sci.,0.176,Q4,22.0,Veterinary (miscellaneous) (Q4),Veterinary,,,,,2025.0,0.211,Q3
,Brennstoff-Warme-Kraft,,,,,,,,,,,,,,,,,brennstoff warme kraft,Brennst.-Warme-Kraft,,,,,,,,,,,,
,Brewer and Distiller International,,,,,,,,,,,,,,,,,brewer and distiller international,Brew. Distill. Int.,,,,,,,,,,,,
,BrewingScience - Monatsschrift fur Brauwissenschaft,,,,,,,,,,,,,,,,,brewingscience monatsschrift fur brauwissenschaft,BrewingSci. Monatsschr. Brauwiss.,,,,,,,,,,,,
,Brown University Psychopharmacology Update,,,,,,,,,,,,,,,,,brown university psychopharmacology update,Brown Univ. Psychopharmacol. Update,,,,,,,,,,,,
,BT Technology Journal,,,,,,,,,,,,,,,,,bt technology journal,BT Technol. J.,,,,,,,,,,,,
,"Bubble Science, Engineering & Technology",,,,,,,,,,,,,,,,,bubble science engineering and technology,Bubble Sci. Eng. Technol.,,,,,,,,,,,,
,Building Science,,,,,,,,,,,,,,,,,building science,Build. Sci.,,,,,,,,,,,,
,Bulgarian Chemical Communications,,,,2534-9899,,,,,,,,,,,,,bulgarian chemical communications,Bulg. Chem. Commun.,0.135,Q4,25.0,Chemistry (miscellaneous) (Q4),Chemistry,,,,,2025.0,0.148,Q4
,Bulgarian Journal of Physics,,,,,,,,,,,,,,,,,bulgarian journal of physics,Bulg. J. Phys.,,,,,,,,,,,,
,Bulgarian Journal Of Veterinary Medicine,,,,1311-1477,,,,,,,,,,,,,bulgarian journal of veterinary medicine,Bulg. J. Vet. Med.,0.159,Q4,20.0,Veterinary (miscellaneous) (Q4),Veterinary,,,,,2025.0,0.185,Q3
,Bulletin of the AAS,,,,,,,,,,,,,,,,,bulletin of the aas,Bull. AAS,,,,,,,,,,,,
,Bulletin of the American Society of Veterinary Clinical Pathologists,,,,,,,,,,,,,,,,,bulletin of the american society of veterinary clinical pathologists,Bull. Am. Soc. Vet. Clin. Pathol.,,,,,,,,,,,,
,Bulletin of the Astronomical Institutes of the Netherlands,,,,,,,,,,,,,,,,,bulletin of the astronomical institutes of the netherlands,Bull. Astron. Inst. Neth.,,,,,,,,,,,,
,Bulletin of the Astronomical Society of India,,,,,,,,,,,,,,,,,bulletin of the astronomical society of india,Bull. Astron. Soc. India,,,,,,,,,,,,
,Bulletin of Atmospheric Science and Technology,,,,2662-1509,,,,,,,,,,,,,bulletin of atmospheric science and technology,Bull. Atmos. Sci. Technol.,0.327,Q2,11.0,Engineering (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q3); Atmospheric Science (Q4),Earth and Planetary Sciences; Engineering,,,,,2025.0,0.676,Q1
,Bulletin of the Biological Society of Washington,,,,,,,,,,,,,,,,,bulletin of the biological society of washington,Bull. Biol. Soc. Wash.,,,,,,,,,,,,
,Bulletin of the British Mycological Society,,,,,,,,,,,,,,,,,bulletin of the british mycological society,Bull. Br. Mycol. Soc.,,,,,,,,,,,,
,Bulletin of the British Ornithologists' Club,,,,0007-1595,,,,,,,,,,,,,bulletin of the british ornithologists club,Bull. Br. Ornithol. Club,0.192,Q4,15.0,"Animal Science and Zoology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,,,,,2025.0,0.242,Q3
,Bulletin of Brewing Science,,,,,,,,,,,,,,,,,bulletin of brewing science,Bull. Brew. Sci.,,,,,,,,,,,,
,Bulletin of the Canadian Biochemical Society,,,,,,,,,,,,,,,,,bulletin of the canadian biochemical society,Bull. Can. Biochem. Soc.,,,,,,,,,,,,
,Bulletin of Canadian Petroleum Geology,,,,,,,,,,,,,,,,,bulletin of canadian petroleum geology,Bull. Can. Petrol. Geol.,,,,,,,,,,,,
,Bulletin of Carnegie Museum of Natural History,,,,,,,,,,,,,,,,,bulletin of carnegie museum of natural history,Bull. Carnegie Mus. Nat. Hist.,,,,,,,,,,,,
,"Bulletin de la Classe des Sciences, Academie Royale de Belgique",,,,,,,,,,,,,,,,,bulletin de la classe des sciences academie royale de belgique,Bull. Cl. Sci. Acad. R. Belg.,,,,,,,,,,,,
,Bulletin for the Council for British Research in the Levant Bull. Counc. Br. Res. Levant,,,,,,,,,,,,,,,,,bulletin for the council for british research in the levant bull counc br res levant,Bull. Counc. Br. Res. Levant,,,,,,,,,,,,
,Bulletin of ECerS,,,,,,,,,,,,,,,,,bulletin of ecers,Bull. ECerS,,,,,,,,,,,,
,Bulletin of the Ecological Society of America,,,,,,,,,,,,,,,,,bulletin of the ecological society of america,Bull. Ecol. Soc. Am.,,,,,,,,,,,,
,Bulletin of Electrochemistry,,,,,,,,,,,,,,,,,bulletin of electrochemistry,Bull. Electrochem.,,,,,,,,,,,,
,Bulletin of the Entomological Society of America,,,,,,,,,,,,,,,,,bulletin of the entomological society of america,Bull. Entomol. Soc. Am.,,,,,,,,,,,,
,Bulletin of Environment Contamination and Toxicology,,,,,,,,,,,,,,,,,bulletin of environment contamination and toxicology,Bull. Environ. Contam. Toxicol.,,,,,,,,,,,,
,Bulletin of the European Ceramic Society,,,,,,,,,,,,,,,,,bulletin of the european ceramic society,Bull. Eur. Ceram. Soc.,,,,,,,,,,,,
,"Bulletin of Faculty of Pharmacy, Cairo University",,,,,,,,,,,,,,,,,bulletin of faculty of pharmacy cairo university,Bull. Fac. Pharm. Cairo Univ.,,,,,,,,,,,,
,Bulletin Geodesique,,,,,,,,,,,,,,,,,bulletin geodesique,Bull. Geodesique,,,,,,,,,,,,
,Bulletin of the Geological Society of China,,,,,,,,,,,,,,,,,bulletin of the geological society of china,Bull. Geol. Soc. China,,,,,,,,,,,,
,Bulletin Of The Geological Survey Of Finland,,,,0367-522X,,,,,,,,,,,,,bulletin of the geological survey of finland,Bull. Geol. Surv. Finl.,0.192,Q4,16.0,Geology (Q4),Earth and Planetary Sciences,,,,,2025.0,0.245,Q3
,Bulletin for the History of Chemistry,,,,,,,,,,,,,,,,,bulletin for the history of chemistry,Bull. Hist. Chem.,,,,,,,,,,,,
,Bulletin of the Indian Vacuum Society,,,,,,,,,,,,,,,,,bulletin of the indian vacuum society,Bull. Indian Vac. Soc.,,,,,,,,,,,,
,Bulletin Institute of Mining and Metallurgy,,,,,,,,,,,,,,,,,bulletin institute of mining and metallurgy,Bull. Inst. Min. Metall.,,,,,,,,,,,,
,Bulletin de l'Institut Pasteur,,,,,,,,,,,,,,,,,bulletin de linstitut pasteur,Bull. Inst. Pasteur,,,,,,,,,,,,
,Bulletin of the International Association of Engineering Geology,,,,,,,,,,,,,,,,,bulletin of the international association of engineering geology,Bull. Int. Assoc. Eng. Geol.,,,,,,,,,,,,
,Bulletin Of The International Association For Paleodontology,,,,1846-6273,,,,,,,,,,,,,bulletin of the international association for paleodontology,Bull. Int. Assoc. Paleondontol.,0.151,Q4,5.0,Dentistry (miscellaneous) (Q4); Paleontology (Q4),Dentistry; Earth and Planetary Sciences,,,,,2025.0,0.177,Q3
,Bulletin of the International Dairy Association,,,,,,,,,,,,,,,,,bulletin of the international dairy association,Bull. Int. Dairy Assoc.,,,,,,,,,,,,
,Bulletin of the Iranian Mathematical Society,2025.0,,,1017-060X,1735-8515,990.0,,,,,1.2,,,,Q1,,bulletin of the iranian mathematical society,Bull. Iran. Math. Soc.,0.473,Q2,28.0,Mathematics (miscellaneous) (Q2),Mathematics,,,SCIE,MATHEMATICS,2025.0,0.402,Q2
,Bulletin of the Museum of Comparative Zoology,,,,,,,,,,,,,,,,,bulletin of the museum of comparative zoology,Bull. Mus. Comp. Zool.,,,,,,,,,,,,
,Bulletin of the New York Academy of Medicine,,,,,,,,,,,,,,,,,bulletin of the new york academy of medicine,Bull. N. Y. Acad. Med,,,,,,,,,,,,
,Bulletin of the National Research Centre,,,,,,,,,,,,,,,,,bulletin of the national research centre,Bull. Natl. Res. Cent.,,,,,,,,,,,,
,Bulletin Norges Geologiske Undersoekels,,,,,,,,,,,,,,,,,bulletin norges geologiske undersoekels,Bull. Nor. Geol. Unders.,,,,,,,,,,,,
,Bulletin of the Polish Academy of Sciences Chemistry,,,,,,,,,,,,,,,,,bulletin of the polish academy of sciences chemistry,"Bull. Pol. Acad. Sci., Chem.",,,,,,,,,,,,
,Bulletin de la Societe de Pathologie Exotique,,,,,,,,,,,,,,,,,bulletin de la societe de pathologie exotique,Bull. Soc Pathol. Exot.,0.148,Q4,34.0,Medicine (miscellaneous) (Q4); Pathology and Forensic Medicine (Q4),Medicine,,,,,2023.0,0.148,Q4
,Bulletin des Societes Chimiques Belges,,,,,,,,,,,,,,,,,bulletin des societes chimiques belges,Bull. Soc. Chim. Belg.,,,,,,,,,,,,
,Bulletin de la Societe Chimique de France,,,,,,,,,,,,,,,,,bulletin de la societe chimique de france,Bull. Soc. Chim. Fr.,,,,,,,,,,,,
,Bulletin de la Societe Francaise de Physique,,,,,,,,,,,,,,,,,bulletin de la societe francaise de physique,Bull. Soc. Fr. Phys.,,,,,,,,,,,,
,Bulletin de la Societe Geologique de France,,,,,,,,,,,,,,,,,bulletin de la societe geologique de france,Bull. Soc. Geol. Fr.,,,,,,,,,,,,
,Bulletin - Society of Vacuum Coaters,,,,,,,,,,,,,,,,,bulletin society of vacuum coaters,Bull. Soc. Vac. Coaters,,,,,,,,,,,,
,Bulletin of the Southern California Academy of Sciences,,,,,,,,,,,,,,,,,bulletin of the southern california academy of sciences,Bull. South. Calif. Acad. Sci.,,,,,,,,,,,,
,Bulletin of Zoological Nomenclature,,,,,,,,,,,,,,,,,bulletin of zoological nomenclature,Bull. Zool. Nomencl.,,,,,,,,,,,,
,Bureau of Mines Information Circular,,,,,,,,,,,,,,,,,bureau of mines information circular,Bur. Mines Inf. Circ.,,,,,,,,,,,,
,Bureau of Mines Report of Investigations,,,,,,,,,,,,,,,,,bureau of mines report of investigations,Bur. Mines Rep. Invest.,,,,,,,,,,,,
,Burnout Research,,,,,,,,,,,,,,,,,burnout research,Burnout Res.,,,,,,,,,,,,
,Comptes Rendus de l' Academie des Sciences Serie IIa:Sciences de la Terre et des Planets,,,,,,,,,,,,,,,,,comptes rendus de l academie des sciences serie iiasciences de la terre et des planets,"C.R. Acad. Sci., Ser. IIa: Sci. Terre Planets",,,,,,,,,,,,
,Comptes Rendus de l' Academie des Sciences Serie IIb:Mecanique Physique Chimie Astronomie,,,,,,,,,,,,,,,,,comptes rendus de l academie des sciences serie iibmecanique physique chimie astronomie,"C.R. Acad. Sci., Ser. IIb: Mec., Phys., Chim., Astron.",,,,,,,,,,,,
,Comptes Rendus de l' Academie des Sciences Serie IIc:Chemie,,,,,,,,,,,,,,,,,comptes rendus de l academie des sciences serie iicchemie,"C.R. Acad. Sci., Ser. IIc: Chim.",,,,,,,,,,,,
,Comptes Rendus de l' Academie des Sciences Serie III: Sciences de la Vie,,,,,,,,,,,,,,,,,comptes rendus de l academie des sciences serie iii sciences de la vie,"C.R. Acad. Sci., Ser. III",,,,,,,,,,,,
,Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,,,,,,,,,,,,,,,,,comptes rendus hebdomadaires des seances de lacademie des sciences,C.R. Hebd. Seances Acad. Sci.,,,,,,,,,,,,
,Comptes Rendus Mathematique,2025.0,,,1631-073X,1778-3569,3037.0,,,,,0.7,,,,Q3,,comptes rendus mathematique,C.R. Math.,0.622,Q2,77.0,Mathematics (miscellaneous) (Q2),Mathematics,,,SCIE,MATHEMATICS,2025.0,0.669,Q2
,Cahiers d'Informations Techniques / Revue de Metallurgie,,,,,,,,,,,,,,,,,cahiers dinformations techniques revue de metallurgie,Cah. Inf. Tech./Rev Metall,,,,,,,,,,,,
,California Archaeology,2025.0,,,1947-461X,1947-4628,79.0,,,,,0.4,,,,,,california archaeology,Calif. Archaeol.,0.192,Q2,15.0,Archeology (arts and humanities) (Q2); Archeology (Q3),Arts and Humanities; Social Sciences,,,ESCI,ARCHAEOLOGY,2025.0,0.28,Q2
,Cambridge Prisms: Coastal Futures,2025.0,,,2754-7205,2754-7205,507.0,,,,,8.5,,,,Q1,,cambridge prisms coastal futures,Cambridge Prisms: Coastal Futures,1.988,Q1,11.0,Ecology (Q1); Environmental Science (miscellaneous) (Q1); Law (Q1),Environmental Science; Social Sciences,,,ESCI,ENVIRONMENTAL SCIENCES; MARINE & FRESHWATER BIOLOGY,2025.0,,
,Cambridge Prisms: Extinction,2025.0,,,2755-0958,2755-0958,273.0,,,,,6.0,,,,Q1,,cambridge prisms extinction,Cambridge Prisms: Extinction,2.465,Q1,11.0,Earth and Planetary Sciences (miscellaneous) (Q1); Global and Planetary Change (Q1); Nature and Landscape Conservation (Q1); Paleontology (Q1),Earth and Planetary Sciences; Environmental Science,,,ESCI,BIODIVERSITY CONSERVATION; ECOLOGY; EVOLUTIONARY BIOLOGY,2025.0,,
,Cambridge Prisms: Plastics,2025.0,,,2755-094X,2755-094X,327.0,,,,,5.3,,,,Q1,,cambridge prisms plastics,Cambridge Prisms: Plast.,1.004,Q1,13.0,"Ecology (Q1); Environmental Science (miscellaneous) (Q1); Environmental Chemistry (Q2); Health, Toxicology and Mutagenesis (Q2)",Environmental Science,,,ESCI,ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES,2025.0,,
,Cambridge Prisms: Precision Medicine,,,,,,,,,,,,,,,,,cambridge prisms precision medicine,Cambridge Prisms: Precis. Med.,,,,,,,,,,,,
,Cambridge Prisms: Water,,,,,,,,,,,,,,,,,cambridge prisms water,Cambridge Prisms: Water,,,,,,,,,,,,
,Cambridge University Medical Society Magazine,,,,,,,,,,,,,,,,,cambridge university medical society magazine,Cambridge Univ. Med. Soc. Mag.,,,,,,,,,,,,
,Canadian Acoustics,,,,,,,,,,,,,,,,,canadian acoustics,Can. Acoust.,,,,,,,,,,,,
,Canadian Aeronautics and Space Journal,,,,,,,,,,,,,,,,,canadian aeronautics and space journal,Can. Aeronaut. Space J.,,,,,,,,,,,,
,Canadian Agricultural Engineering,,,,,,,,,,,,,,,,,canadian agricultural engineering,Can. Agric. Eng.,,,,,,,,,,,,
,Canadian Applied Mathematics Quarterly,,,,,,,,,,,,,,,,,canadian applied mathematics quarterly,Can. Appl. Math. Q.,,,,,,,,,,,,
,Canadian Association of Radiologists Journal,,,,0846-5371,,,,,,,,,,,,,canadian association of radiologists journal,Can. Assoc. Radiol. J.,0.921,Q1,48.0,"Medicine (miscellaneous) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)",Medicine,,,,,2025.0,0.629,Q2
,Canadian Bee Journal,,,,,,,,,,,,,,,,,canadian bee journal,Can. Bee J.,,,,,,,,,,,,
,Canadian Biosystems Engineering,,,,,,,,,,,,,,,,,canadian biosystems engineering,Can. Biosyst. Eng.,,,,,,,,,,,,
,Canadian Bulletin of Medical History,,,,,,,,,,,,,,,,,canadian bulletin of medical history,Can. Bull. Med. Hist.,,,,,,,,,,,,
,Canadian Ceramics Quarterly,,,,,,,,,,,,,,,,,canadian ceramics quarterly,Can. Ceram. Q.,,,,,,,,,,,,
,Canadian Chemical Processing,,,,,,,,,,,,,,,,,canadian chemical processing,Can. Chem. Process.,,,,,,,,,,,,
,Canadian Field-Naturalist,,,,0008-3550,,,,,,,,,,,,,canadian field naturalist,Can. Field-Nat.,0.137,Q4,33.0,"Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,,,,,2025.0,0.23,Q4
,Canadian Geographer,,,,,,,,,,,,,,,,,canadian geographer,Can. Geogr.,,,,,,,,,,,,
,Canadian Institute of Food Science and Technology Journal,,,,,,,,,,,,,,,,,canadian institute of food science and technology journal,Can. Inst. Food Sci. Technol. J.,,,,,,,,,,,,
,Canadian Institute of Food Technology Journal,,,,,,,,,,,,,,,,,canadian institute of food technology journal,Can. Inst. Food Technol. J.,,,,,,,,,,,,
,Canadian Journal of Addiction,2025.0,,,2368-4720,2368-4739,200.0,,,,,1.0,,,,Q4,,canadian journal of addiction,Can. J. Addict.,0.349,Q3,14.0,Psychiatry and Mental Health (Q3),Medicine,,,ESCI,SUBSTANCE ABUSE,2025.0,0.285,Q3
,Canadian Journal of African Studies,2025.0,,,0008-3968,1923-3051,472.0,,,,,1.1,,,,Q2,,canadian journal of african studies,Can. J. Afr. Stud.,0.324,Q1,20.0,"Cultural Studies (Q1); History (Q1); Anthropology (Q2); Demography (Q2); Sociology and Political Science (Q2); Development (Q3); Geography, Planning and Development (Q3)",Arts and Humanities; Social Sciences,,,ESCI,AREA STUDIES,2025.0,0.193,Q2
,Canadian Journal on Aging,,,,0714-9808,,,,,,,,,,,,,canadian journal on aging,Can. J. Aging,0.533,Q2,57.0,Community and Home Care (Q2); Gerontology (Q2); Health (social science) (Q2); Geriatrics and Gerontology (Q3),Medicine; Nursing; Social Sciences,,,,,2025.0,0.682,Q1
,Canadian Journal of Agricultural Science,,,,,,,,,,,,,,,,,canadian journal of agricultural science,Can. J. Agr. Sci.,,,,,,,,,,,,
,Canadian Journal of Agricultural Economics,,,,0008-3976,,,,,,,,,,,,,canadian journal of agricultural economics,Can. J. Agric. Econ.,0.633,Q1,53.0,Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Ecology (Q2); Economics and Econometrics (Q2); Global and Planetary Change (Q3),"Agricultural and Biological Sciences; Economics, Econometrics and Finance; Environmental Science",,,,,2025.0,1.563,Q1
,Canadian Journal of Anaesthesia,,,,,,,,,,,,,,,,,canadian journal of anaesthesia,Can. J. Anaesth.,0.924,Q1,113.0,Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1),Medicine,,,,,2023.0,0.924,Q1
,Canadian Journal of Analytical Sciences and Spectroscopy,,,,,,,,,,,,,,,,,canadian journal of analytical sciences and spectroscopy,Can. J. Anal. Sci. Spectros.,,,,,,,,,,,,
,Canadian Journal of Applied Physiology,,,,,,,,,,,,,,,,,canadian journal of applied physiology,Can. J. Appl. Physiol.,,,,,,,,,,,,
,Canadian Journal of Applied Sciences,,,,,,,,,,,,,,,,,canadian journal of applied sciences,Can. J. Appl. Sci.,,,,,,,,,,,,
,Canadian Journal of Applied Spectroscopy,,,,,,,,,,,,,,,,,canadian journal of applied spectroscopy,Can. J. Appl. Spectrosc.,,,,,,,,,,,,
,Canadian Journal of Applied Sport Sciences,,,,,,,,,,,,,,,,,canadian journal of applied sport sciences,Can. J. Appl. Sport Sci.,,,,,,,,,,,,
,Canadian Journal of Behavioural Science,,,,0008-400X,,,,,,,,,,,,,canadian journal of behavioural science,Can. J. Behav. Sci.,0.57,Q2,68.0,Psychology (miscellaneous) (Q2),Psychology,,,,,2025.0,0.843,Q2
,Canadian Journal of Biochemistry,,,,,,,,,,,,,,,,,canadian journal of biochemistry,Can. J. Biochem.,,,,,,,,,,,,
,Canadian Journal of Biochemistry and Cell Biology,,,,,,,,,,,,,,,,,canadian journal of biochemistry and cell biology,Can. J. Biochem. Cell Biol.,,,,,,,,,,,,
,Canadian Journal of Botany,,,,,,,,,,,,,,,,,canadian journal of botany,Can. J. Bot.,,,,,,,,,,,,
,Canadian Journal of Community Mental Health,,,,0713-3936,,,,,,,,,,,,,canadian journal of community mental health,Can. J. Community Mental Health,0.274,Q3,32.0,"Psychiatry and Mental Health (Q3); Public Health, Environmental and Occupational Health (Q3)",Medicine,,,,,2025.0,0.292,Q3
,Canadian Journal of Comparative Medicine,,,,,,,,,,,,,,,,,canadian journal of comparative medicine,Can. J. Comp. Med.,,,,,,,,,,,,
,Canadian Journal of Comparative Medicine and Veterinary Science,,,,,,,,,,,,,,,,,canadian journal of comparative medicine and veterinary science,Can. J. Comp. Med. Vet. Sci.,,,,,,,,,,,,
,Canadian Journal Of Dental Hygiene,,,,1712-171X,,,,,,,,,,,,,canadian journal of dental hygiene,Can. J. Dent. Hyg.,0.433,Q2,14.0,Dentistry (miscellaneous) (Q2),Dentistry,,,,,2025.0,0.42,Q2
,Canadian Journal of Dietetic Practice and Research,2025.0,,,1486-3847,2292-9592,762.0,,,,,0.9,,,,Q4,,canadian journal of dietetic practice and research,Can. J. Diet. Pract. Res.,0.408,Q3,39.0,Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3),Medicine; Nursing,,,SCIE,NUTRITION & DIETETICS,2025.0,0.336,Q3
,Canadian Journal of Electrical and Computer Engineering,,,,,,,,,,,,,,,,,canadian journal of electrical and computer engineering,Can. J. Electr. Comput. Eng.,0.528,Q2,31.0,Electrical and Electronic Engineering (Q2); Hardware and Architecture (Q3),Computer Science; Engineering,,,,,2023.0,0.528,Q2
,Canadian Journal Of Experimental Psychology,,,,1878-7290,,,,,,,,,,,,,canadian journal of experimental psychology,Can. J. Exp. Psychol.,0.665,Q2,72.0,Experimental and Cognitive Psychology (Q2); Medicine (miscellaneous) (Q2),Medicine; Psychology,,,,,2025.0,0.511,Q3
,Canadian Journal of Genetics and Cytology,,,,,,,,,,,,,,,,,canadian journal of genetics and cytology,Can. J. Genet. Cytol.,,,,,,,,,,,,
,Canadian Journal of Hospital Pharmacy,2025.0,,,0008-4123,0008-4123,911.0,,,,,1.3,,,,Q4,,canadian journal of hospital pharmacy,Can. J. Hosp. Pharm.,0.282,Q2,34.0,Pharmacy (Q2); Pharmacology (medical) (Q3),Health Professions; Medicine,,,ESCI,PHARMACOLOGY & PHARMACY,2025.0,0.195,Q3
,Canadian Journal of Law and Society,,,,0829-3201,,,,,,,,,,,,,canadian journal of law and society,Can. J. Law Soc.,0.246,Q2,29.0,Law (Q2); Sociology and Political Science (Q3),Social Sciences,,,,,2025.0,0.174,Q3
,Canadian Journal Of Learning And Technology,,,,1499-6685,,,,,,,,,,,,,canadian journal of learning and technology,Can. J. Learn. Technol.,0.332,Q3,14.0,Computer Science Applications (Q3); Education (Q3); Management of Technology and Innovation (Q3),"Business, Management and Accounting; Computer Science; Social Sciences",,,,,2025.0,0.3,Q3
,Canadian Journal of Linguistics,,,,1710-1115,,,,,,,,,,,,,canadian journal of linguistics,Can. J. Ling.,0.281,Q2,25.0,Linguistics and Language (Q2),Social Sciences,,,,,2025.0,0.18,Q2
,Canadian Journal of Mathematics,,,,0008-414X,,,,,,,,,,,,,canadian journal of mathematics,Can. J. Math.,0.743,Q1,50.0,Mathematics (miscellaneous) (Q1),Mathematics,,,,,2025.0,0.591,Q2
,Canadian Journal of Medical Radiation Technology,,,,,,,,,,,,,,,,,canadian journal of medical radiation technology,Can. J. Med. Radiat. Technol.,,,,,,,,,,,,
,Canadian Journal of Medical Sciences,,,,,,,,,,,,,,,,,canadian journal of medical sciences,Can. J. Med. Sci.,,,,,,,,,,,,
,Canadian Journal of Medicine and Surgery,,,,,,,,,,,,,,,,,canadian journal of medicine and surgery,Can. J. Med. Surg.,,,,,,,,,,,,
,Canadian Journal of Medical Technology,,,,,,,,,,,,,,,,,canadian journal of medical technology,Can. J. Med. Technol.,,,,,,,,,,,,
,Canadian Journal of Neurology,,,,,,,,,,,,,,,,,canadian journal of neurology,Can. J. Neurol.,,,,,,,,,,,,
,Canadian Journal of Occupational Therapy,,,,0008-4174,,,,,,,,,,,,,canadian journal of occupational therapy,Can. J. Occup. Ther.,0.707,Q1,69.0,Occupational Therapy (Q1),Health Professions,,,,,2025.0,0.467,Q1
,Canadian Journal of Ophthalmology,,,,0008-4182,,,,,,,,,,,,,canadian journal of ophthalmology,Can. J. Ophthalmol.,0.562,Q2,66.0,Medicine (miscellaneous) (Q2); Ophthalmology (Q2),Medicine,,,,,2025.0,0.753,Q2
,Canadian Journal of Pain,,,,2474-0527,,,,,,,,,,,,,canadian journal of pain,Can. J. Pain,0.891,Q1,23.0,Anesthesiology and Pain Medicine (Q1),Medicine,,,,,2025.0,0.591,Q2
